genres,revenue,popularity,vote_average,name
0,50244700,24.351305,6.9,Action
0,50159144,9.176339,6.6,Action
0,50100000,19.524972,7.2,Action
0,49000000,9.114168,4.5,Action
0,48572000,32.579697,6.6,Action
0,48428063,55.806402,6.6,Action
0,48169156,19.434672,6.0,Action
0,48063435,8.178203,5.4,Action
0,47664559,38.885195,7.2,Action
0,47088990,19.234672,6.9,Action
0,47042000,46.377628,6.6,Action
0,46546197,7.360793,4.7,Action
0,46221189,34.041407,6.2,Action
0,46216641,28.670477,5.7,Action
0,46089287,55.964605,6.7,Action
0,46069568,16.663797,5.7,Action
0,45892212,11.19602,6.2,Action
0,45236543,14.639324,5.5,Action
0,44862187,19.284129,6.6,Action
0,44726644,9.499325,6.6,Action
0,44547681,28.725621,6.8,Action
0,44434439,14.723467,5.8,Action
0,44350926,19.854932,5.8,Action
0,44091067,24.857079,6.1,Action
0,43928932,34.433521,6.6,Action
0,43312294,20.632673,6.7,Action
0,43061982,27.615108,6.0,Action
0,43058898,35.737655,6.4,Action
0,42931041,47.992817,6.6,Action
0,42792561,19.226763,6.2,Action
0,42776760,17.54768,6.6,Action
0,42487390,14.813057,5.0,Action
0,42277365,21.637234,5.6,Action
0,42000000,10.207065,5.1,Action
0,41797066,39.381913,4.9,Action
0,41627431,26.21425,6.4,Action
0,41610884,32.657488,6.7,Action
0,41604473,6.086083,5.5,Action
0,41590886,6.717994,6.9,Action
0,41480851,9.278361,6.5,Action
0,41158757,15.978136,7.4,Action
0,41037742,57.673932,6.6,Action
0,40828540,27.631262,5.6,Action
0,40547440,25.039383,5.6,Action
0,40452643,18.896239,6.0,Action
0,40346186,31.92695,6.3,Action
0,39031337,14.84856,4.7,Action
0,38869464,45.388937,7.4,Action
0,38376497,11.743085,6.4,Action
0,38122105,30.131498,6.4,Action
0,37597471,15.804814,5.2,Action
0,36893721,19.438503,5.3,Action
0,36800000,7.964451,4.5,Action
0,36754634,14.44381,6.3,Action
0,36733909,14.48851,6.7,Action
0,36230219,36.582038,5.9,Action
0,36000000,8.988455,6.6,Action
0,35841901,8.265317,6.1,Action
0,35431113,10.004564,5.4,Action
0,35134820,8.981427,3.9,Action
0,34793160,13.13724,6.5,Action
0,34560577,35.542809,5.9,Action
0,34234008,8.634954,6.0,Action
0,33561137,13.267631,5.2,Action
0,33463969,13.800656,5.4,Action
0,33372606,26.257951,5.6,Action
0,33082548,1.714972,5.3,Action
0,32556119,45.317278,6.0,Action
0,32392047,17.318839,6.5,Action
0,32204030,35.232278,5.8,Action
0,32000000,12.540624,6.3,Action
0,32000000,2.551559,7.3,Action
0,31755742,10.032626,5.6,Action
0,31678778,7.902536,6.2,Action
0,31327899,26.396191,6.3,Action
0,31083599,17.709888,6.2,Action
0,31070211,15.89534,4.8,Action
0,30925690,25.876582,6.5,Action
0,30353232,14.513243,5.1,Action
0,30303072,23.073933,6.0,Action
0,30199105,7.832337,5.6,Action
0,30102717,10.484642,5.3,Action
0,30050028,6.216203,6.3,Action
0,30016165,6.201404,5.6,Action
0,29762011,12.948627,5.7,Action
0,29548291,9.795985,6.9,Action
0,29392418,3.290639,6.0,Action
0,28931401,30.387148,5.3,Action
0,28283637,9.27875,4.2,Action
0,28169671,16.424807,5.5,Action
0,28084357,13.817269,6.9,Action
0,27900000,3.418871,7.2,Action
0,27728118,2.027393,7.4,Action
0,27674124,5.133744,6.4,Action
0,27642707,15.433244,7.0,Action
0,27165581,11.81832,6.8,Action
0,27053815,3.296933,5.2,Action
0,27007143,6.425528,6.1,Action
0,25871834,19.088655,4.9,Action
0,25836616,64.181668,6.9,Action
0,25754284,4.928777,6.4,Action
0,25739015,31.887978,6.9,Action
0,25482931,5.102258,5.8,Action
0,25405445,25.511217,6.8,Action
0,25345000,8.30723,6.2,Action
0,25303038,12.282911,5.0,Action
0,25052000,13.859307,6.5,Action
0,25037897,16.637642,6.8,Action
0,25035950,21.589393,6.6,Action
0,25000000,12.268143,6.6,Action
0,24804129,22.9951,7.1,Action
0,24600832,37.117362,7.3,Action
0,24048000,5.301589,5.4,Action
0,23978402,3.495758,4.1,Action
0,23937870,16.282962,5.1,Action
0,23580000,24.903418,6.2,Action
0,23321954,6.009644,5.6,Action
0,23081726,26.324874,6.1,Action
0,23057115,51.915025,7.7,Action
0,22944502,18.394571,6.0,Action
0,22942221,15.21229,5.5,Action
0,22211426,21.538222,5.8,Action
0,22165608,7.679336,5.0,Action
0,21834845,2.785832,5.3,Action
0,21400000,7.89147,3.0,Action
0,21009180,20.374308,5.7,Action
0,20659423,3.656491,6.8,Action
0,20645327,28.353517,6.5,Action
0,20566327,18.268009,6.0,Action
0,20423389,2.808428,6.2,Action
0,20342161,4.207456,5.6,Action
0,20256975,6.872784,4.9,Action
0,19924033,8.37378,4.3,Action
0,19905359,7.058868,6.4,Action
0,19682924,33.452469,3.7,Action
0,19560274,19.411141,6.8,Action
0,19480739,11.22268,5.4,Action
0,19412993,4.494788,4.8,Action
0,19322135,15.590001,5.9,Action
0,19300000,17.062117,4.1,Action
0,19204929,9.607391,6.0,Action
0,19125401,8.775844,6.4,Action
0,18814720,7.077505,6.3,Action
0,18720175,11.262655,5.8,Action
0,18552460,16.473355,6.3,Action
0,18409891,25.799697,6.2,Action
0,18195610,8.359599,5.8,Action
0,18074539,29.647844,5.9,Action
0,17800000,13.155999,6.3,Action
0,17508518,27.903999,5.5,Action
0,17300889,9.025236,4.7,Action
0,17297244,5.647538,6.2,Action
0,17280326,15.66135,5.7,Action
0,17218080,16.803457,5.4,Action
0,17193231,2.77255,5.2,Action
0,17080167,11.379652,5.9,Action
0,16974459,12.643703,6.5,Action
0,16863583,15.131867,4.8,Action
0,16702864,4.492859,4.9,Action
0,16700000,0.680753,4.7,Action
0,16671505,21.312186,5.8,Action
0,16605763,9.149089,5.8,Action
0,16519460,9.904881,5.8,Action
0,16178959,3.593349,5.4,Action
0,15843608,11.782725,4.4,Action
0,15785148,32.690038,7.2,Action
0,15608545,17.672021,5.2,Action
0,15200000,0.132878,4.6,Action
0,15156200,4.068107,6.0,Action
0,15008161,29.072964,5.3,Action
0,15007991,10.756266,5.1,Action
0,14980005,56.76349,8.0,Action
0,14711793,35.53352,7.0,Action
0,14708696,27.891012,5.7,Action
0,14567883,11.873856,6.1,Action
0,14400000,16.668854,5.5,Action
0,14375181,2.410546,4.2,Action
0,14334401,6.309587,6.3,Action
0,14109284,16.238961,3.0,Action
0,14056528,6.377523,6.0,Action
0,14011454,2.772178,6.2,Action
0,14010832,13.145205,4.8,Action
0,14000000,7.663515,6.8,Action
0,13885802,14.045887,7.6,Action
0,13801755,6.397042,6.5,Action
0,13678913,6.727949,5.7,Action
0,13644292,26.935458,5.5,Action
0,13596911,10.54544,5.9,Action
0,13008928,29.852608,7.1,Action
0,12764201,8.139676,3.9,Action
0,12671300,5.069095,6.5,Action
0,12639297,29.371987,5.6,Action
0,12633747,8.526635,6.8,Action
0,12398628,17.227376,6.1,Action
0,12382362,6.925645,5.4,Action
0,12372410,3.113009,4.7,Action
0,12348905,18.30961,6.3,Action
0,12342632,74.168016,6.1,Action
0,12281551,35.268557,7.5,Action
0,12232628,8.452666,5.5,Action
0,12206028,14.818718,5.3,Action
0,12000000,2.938973,6.2,Action
0,12000000,9.088209,7.4,Action
0,11806119,17.49699,6.6,Action
0,11466088,4.700024,5.2,Action
0,11301649,4.628525,6.5,Action
0,11263966,3.276912,5.3,Action
0,11203026,6.513856,6.0,Action
0,11087569,7.349497,6.3,Action
0,11000000,29.796394,7.1,Action
0,10959475,2.911819,5.0,Action
0,10696210,14.725467,4.2,Action
0,10667893,14.566664,4.2,Action
0,10629321,13.517017,5.9,Action
0,10541523,3.314004,5.9,Action
0,10539000,22.581313,4.4,Action
0,10501938,16.520516,4.9,Action
0,10496317,20.27704,5.8,Action
0,10442808,9.292987,3.1,Action
0,10337477,9.36146,4.7,Action
0,10329747,16.829837,6.7,Action
0,10300000,10.047579,6.3,Action
0,10229331,2.453459,5.3,Action
0,10166502,8.923215,6.8,Action
0,10089373,17.112498,5.6,Action
0,10037390,3.322721,5.9,Action
0,10017322,7.029308,5.7,Action
0,10000000,3.321095,6.3,Action
0,10000000,6.82919,7.5,Action
0,9851610,8.189406,5.2,Action
0,9700000,18.828683,6.1,Action
0,9584131,17.493735,6.5,Action
0,9500000,19.311572,7.0,Action
0,9489829,22.503935,5.2,Action
0,9237470,6.373316,6.5,Action
0,9000000,1.433692,5.9,Action
0,9000000,1.444258,5.5,Action
0,8936663,9.029489,6.0,Action
0,8844595,13.315383,5.5,Action
0,8720000,2.215261,5.0,Action
0,8613462,7.436491,6.5,Action
0,8493890,5.201688,6.3,Action
0,8200000,2.930058,6.8,Action
0,8000000,6.473667,5.9,Action
0,8000000,8.484123,6.1,Action
0,8000000,1.726175,7.3,Action
0,7800000,3.851,6.2,Action
0,7563728,17.842246,6.2,Action
0,7434726,12.869436,6.1,Action
0,7282851,5.003615,6.3,Action
0,7267585,27.36562,7.2,Action
0,7230000,5.348446,6.4,Action
0,7103973,12.092241,4.4,Action
0,7000000,3.201886,4.2,Action
0,6948633,12.752463,5.0,Action
0,6833445,17.845161,5.0,Action
0,6814789,22.708647,5.9,Action
0,6800000,4.49029,7.2,Action
0,6739141,8.708229,5.7,Action
0,6482195,4.131546,5.8,Action
0,6416302,12.669778,5.3,Action
0,6294161,6.938854,5.7,Action
0,6110000,14.038512,5.1,Action
0,6108720,28.540614,6.6,Action
0,6000000,5.975604,6.1,Action
0,5989640,7.342892,4.8,Action
0,5967038,12.999023,6.3,Action
0,5900000,29.253833,6.8,Action
0,5837674,7.876883,6.5,Action
0,5802422,12.708963,5.8,Action
0,5778353,4.020194,5.0,Action
0,5728213,10.559414,6.5,Action
0,5476060,4.149628,6.3,Action
0,5410749,6.760922,4.3,Action
0,5409517,8.098369,4.3,Action
0,5364858,15.351412,5.4,Action
0,5359645,44.566609,6.9,Action
0,5048693,14.617944,7.1,Action
0,5000000,2.676535,6.9,Action
0,4720371,2.206097,6.7,Action
0,4634062,10.617236,4.5,Action
0,4291965,4.052219,6.4,Action
0,4105187,40.285095,7.3,Action
0,4100000,15.079993,5.6,Action
0,4064495,8.186936,5.5,Action
0,3964682,30.952377,6.3,Action
0,3500000,10.47644,5.9,Action
0,3484331,5.380124,6.4,Action
0,3453043,10.791954,6.4,Action
0,3283371,5.411243,6.9,Action
0,3275585,4.850402,5.7,Action
0,3200000,5.164423,7.1,Action
0,3193102,8.902102,6.6,Action
0,3102550,3.71305,5.4,Action
0,3052000,1.894749,7.0,Action
0,2945600,11.725805,3.7,Action
0,2856712,21.928025,6.7,Action
0,2850263,8.001156,6.1,Action
0,2736000,2.968235,6.8,Action
0,2636637,12.321302,6.5,Action
0,2570000,0.738652,3.0,Action
0,2527904,13.268936,6.4,Action
0,2405420,7.008216,3.5,Action
0,2275557,8.403859,5.7,Action
0,2260712,18.450613,6.9,Action
0,2154540,3.848893,4.0,Action
0,2106557,16.830184,5.1,Action
0,2040920,14.269792,6.6,Action
0,1831348,9.244181,6.7,Action
0,1686429,2.848727,4.3,Action
0,1631839,3.988432,5.4,Action
0,1397284,15.333575,5.4,Action
0,1296184,6.265659,5.6,Action
0,1200000,1.279106,4.5,Action
0,1104682,12.062371,5.9,Action
0,882290,6.41678,5.9,Action
0,869325,1.478505,4.6,Action
0,773228,7.330691,7.2,Action
0,748453,16.900433,5.7,Action
0,658573,8.825113,6.1,Action
0,632542,8.142166,6.6,Action
0,623528,5.223096,6.6,Action
0,480314,12.790408,5.0,Action
0,458232,4.090382,5.8,Action
0,418961,5.817519,6.1,Action
0,413454,12.893219,5.8,Action
0,390659,5.261065,6.3,Action
0,374743,9.349386,5.2,Action
0,324138,12.204569,6.6,Action
0,316472,10.924273,5.9,Action
0,271841,39.756748,8.2,Action
0,143451,3.942464,6.3,Action
0,124494,1.892183,5.8,Action
0,108348,4.065212,5.0,Action
0,76382,2.609057,5.0,Action
0,73706,5.258726,2.3,Action
0,44462,8.45342,6.5,Action
0,33245,12.496261,6.2,Action
0,30471,34.917447,7.2,Action
0,23000,1.833058,6.1,Action
0,10000,1.330379,6.3,Action
0,126,0.114342,4.7,Action
0,15,9.572705,7.4,Action
0,14,9.670031,5.9,Action
0,11,3.375208,6.4,Action
0,5,4.857028,5.7,Action
0,0,2.659804,5.7,Action
0,0,0.446858,7.5,Action
0,0,1.105357,4.2,Action
0,0,8.048305,6.6,Action
0,0,6.7698,5.9,Action
0,0,8.212018,4.3,Action
0,0,6.884467,6.3,Action
0,0,8.248149,3.1,Action
0,0,5.641978,5.4,Action
0,0,0.077873,0.0,Action
0,0,1.600797,5.9,Action
0,0,0.406645,7.4,Action
0,0,1.791331,5.3,Action
0,0,9.579975,6.1,Action
0,0,1.959405,4.2,Action
0,0,1.717376,6.8,Action
0,0,9.950505,6.6,Action
0,0,5.350423,6.1,Action
0,0,0.046868,5.0,Action
0,0,1.002585,3.9,Action
0,0,0.361554,5.8,Action
0,0,3.419685,5.6,Action
0,0,6.250282,4.7,Action
0,0,0.06124,3.0,Action
0,0,3.696123,5.8,Action
0,0,15.046612,7.2,Action
0,0,6.90894,5.7,Action
0,0,1.630541,5.2,Action
0,0,12.362876,6.1,Action
0,0,1.096355,7.1,Action
0,0,6.526588,4.5,Action
0,0,14.653718,5.3,Action
0,0,0.429587,3.3,Action
0,0,0.018087,0.0,Action
0,0,0.045429,5.3,Action
0,0,44.34333,6.4,Action
0,0,25.450534,5.6,Action
0,0,6.643778,5.9,Action
0,0,5.217002,6.4,Action
0,0,1.088501,2.8,Action
0,0,6.672008,6.3,Action
0,0,0.251828,5.2,Action
0,0,0.397323,3.4,Action
0,0,5.061107,4.9,Action
0,0,17.561955,4.3,Action
0,0,0.003582,0.0,Action
0,0,7.101197,6.0,Action
0,0,2.418535,4.8,Action
0,0,0.076647,0.0,Action
0,0,19.836124,5.2,Action
0,0,0.053755,5.0,Action
0,0,0.001117,4.9,Action
0,0,1.68502,6.9,Action
0,0,0.341461,4.7,Action
0,0,18.877795,6.0,Action
0,0,1.255771,5.4,Action
0,0,0.0206,4.8,Action
0,0,9.055447,5.5,Action
0,0,15.406173,4.1,Action
0,0,6.004422,5.4,Action
0,0,1.079125,6.7,Action
0,0,15.20707,5.1,Action
0,0,15.931084,5.8,Action
0,0,0.249457,3.1,Action
0,0,14.866901,6.0,Action
0,0,0.099902,5.5,Action
0,0,2.952595,4.9,Action
0,0,19.412028,5.9,Action
0,0,9.306253,3.4,Action
0,0,0.003142,0.0,Action
0,0,21.549232,5.3,Action
0,0,19.998581,5.3,Action
0,0,3.418372,3.5,Action
0,0,5.023091,5.0,Action
0,0,6.003418,6.6,Action
0,0,2.171288,6.1,Action
0,0,1.776624,4.9,Action
0,0,28.98027,6.3,Action
0,0,1.465762,4.3,Action
0,0,1.881466,8.0,Action
0,0,2.60632,6.6,Action
0,0,7.922639,5.7,Action
0,0,1.110179,3.5,Action
0,0,0.910529,9.3,Action
0,0,10.144222,4.5,Action
0,0,6.677926,5.6,Action
0,0,10.073144,5.1,Action
0,0,2.637355,5.1,Action
0,0,4.807549,6.0,Action
0,0,3.193777,6.2,Action
0,0,9.70276,6.1,Action
0,0,11.431434,4.3,Action
0,0,3.810697,5.7,Action
0,0,6.579017,4.8,Action
0,0,4.641006,7.4,Action
0,0,6.091033,6.4,Action
0,0,3.829937,6.2,Action
0,0,2.932784,5.0,Action
0,0,2.128211,6.8,Action
0,0,0.000372,4.0,Action
0,0,4.127155,6.6,Action
0,0,2.163683,6.2,Action
0,0,23.604936,7.8,Action
0,0,3.810943,5.1,Action
0,0,10.150993,6.0,Action
0,0,4.665309,6.1,Action
0,0,1.82184,4.0,Action
0,0,11.238522,4.9,Action
0,0,8.321586,6.7,Action
0,0,11.423533,6.4,Action
0,0,2.101718,4.1,Action
0,0,5.0005,5.4,Action
0,0,2.214925,4.6,Action
0,0,7.727035,7.1,Action
0,0,1.224105,3.9,Action
0,0,3.376967,5.9,Action
0,0,4.943588,5.5,Action
0,0,1.583918,5.8,Action
0,0,1.589693,6.4,Action
0,0,3.753703,6.7,Action
0,0,0.212108,5.3,Action
0,0,11.847324,7.1,Action
0,0,0.700127,7.3,Action
0,0,4.930129,6.7,Action
0,0,0.633004,5.8,Action
0,0,4.901936,4.8,Action
0,0,5.294319,6.7,Action
0,0,1.446172,6.4,Action
0,0,3.646848,5.0,Action
0,0,5.359381,4.9,Action
0,0,3.94487,3.9,Action
0,0,6.116436,5.8,Action
0,0,18.20957,6.2,Action
0,0,3.759988,5.5,Action
0,0,5.099923,6.8,Action
0,0,1.610132,6.8,Action
0,0,5.099472,4.0,Action
0,0,4.481897,6.1,Action
0,0,1.769593,6.4,Action
0,0,0.753481,5.5,Action
0,0,8.288813,6.1,Action
0,0,4.192064,5.3,Action
0,0,2.580808,5.2,Action
0,0,11.689337,5.5,Action
0,0,9.87419,6.4,Action
0,0,2.074295,6.0,Action
0,0,10.364582,5.8,Action
0,0,1.398981,5.3,Action
0,0,4.304341,3.3,Action
0,0,25.891466,7.9,Action
0,0,0.964802,2.0,Action
0,0,0.909067,2.9,Action
0,0,6.396936,5.6,Action
0,0,3.115754,5.4,Action
0,0,0.593068,5.4,Action
0,0,3.866026,5.0,Action
0,0,10.981038,7.1,Action
0,0,8.618208,6.3,Action
0,0,6.988357,5.5,Action
0,0,7.615653,5.9,Action
0,0,3.158056,5.3,Action
0,0,1.128559,5.8,Action
0,0,43.882857,5.7,Action
0,0,1.569246,5.2,Action
0,0,3.644872,6.5,Action
0,0,9.780588,5.3,Action
0,0,2.680629,5.2,Action
0,0,0.687656,4.3,Action
0,0,5.485217,4.9,Action
0,0,1.034844,6.1,Action
0,0,9.249229,5.8,Action
0,0,6.81729,5.7,Action
0,0,7.185212,5.1,Action
0,0,5.643023,6.2,Action
0,0,17.834976,5.4,Action
0,0,5.259585,4.0,Action
0,0,21.677732,2.9,Action
0,0,2.706207,4.7,Action
0,0,0.912395,4.7,Action
0,0,9.122828,7.7,Action
0,0,5.419181,6.6,Action
0,0,2.864979,7.4,Action
0,0,2.747402,5.3,Action
0,0,3.653305,5.6,Action
0,0,0.809588,3.6,Action
0,0,6.847133,5.9,Action
0,0,0.075817,5.4,Action
0,0,4.957014,5.2,Action
0,0,7.829295,7.0,Action
0,0,2.645722,4.5,Action
0,0,1.734764,5.4,Action
0,0,0.669169,6.5,Action
0,0,5.0348,5.8,Action
0,0,11.360997,6.5,Action
0,0,17.016284,5.8,Action
0,0,2.634119,6.4,Action
0,0,8.48639,7.0,Action
0,0,3.623002,5.7,Action
0,0,2.394613,3.5,Action
0,0,11.095219,6.4,Action
0,0,1.136568,4.1,Action
0,0,7.321181,4.4,Action
0,0,0.177356,6.1,Action
0,0,7.326034,4.7,Action
0,0,6.337063,4.6,Action
0,0,0.137535,1.0,Action
0,0,12.31708,6.2,Action
0,0,6.895866,6.5,Action
0,0,3.344158,4.1,Action
0,0,1.903405,5.5,Action
0,0,2.083856,5.5,Action
0,0,0.042442,6.6,Action
0,0,2.739307,4.9,Action
0,0,3.199904,6.6,Action
14,1845034188,100.025899,7.5,Romance
14,829000000,99.687084,6.1,Romance
14,758539785,110.620647,7.0,Romance
14,709827462,94.815867,5.6,Romance
14,698491347,107.069763,5.8,Romance
14,677945399,138.133331,8.2,Romance
14,609841637,30.780599,6.4,Romance
14,571006128,98.755657,5.2,Romance
14,543514353,101.187052,6.7,Romance
14,516642939,32.829538,6.1,Romance
14,505000000,41.967005,6.9,Romance
14,504050219,92.982009,7.4,Romance
14,463000000,45.473484,7.0,Romance
14,449220945,34.20669,6.6,Romance
14,441809770,48.356214,7.1,Romance
14,411006740,26.576385,6.1,Romance
14,400176459,48.98255,7.7,Romance
14,392616625,127.084938,5.8,Romance
14,377910544,59.258969,7.6,Romance
14,374111707,31.39165,6.1,Romance
14,369884651,57.110486,6.5,Romance
14,368744044,18.115566,6.2,Romance
14,368100420,34.576913,6.4,Romance
14,363889678,28.969151,7.0,Romance
14,356830601,58.900647,6.7,Romance
14,351583407,85.30318,6.6,Romance
14,351040419,61.196071,7.3,Romance
14,340487652,29.21998,6.6,Romance
14,335154643,62.169881,6.2,Romance
14,333932083,60.269279,7.3,Romance
14,330444045,29.97224,6.6,Romance
14,326551094,83.893257,7.0,Romance
14,320145693,16.742972,6.6,Romance
14,317375031,36.238968,6.7,Romance
14,314178011,37.885022,7.2,Romance
14,313542341,59.248437,7.7,Romance
14,310650585,32.389353,5.4,Romance
14,309457509,20.230535,5.7,Romance
14,307166834,74.358971,7.6,Romance
14,299288605,15.401855,6.3,Romance
14,289317794,31.792964,6.8,Romance
14,288383523,17.107065,6.5,Romance
14,288347692,18.325897,5.4,Romance
14,287553595,36.432598,6.0,Romance
14,286214286,37.960289,7.4,Romance
14,281929795,35.310712,6.5,Romance
14,278731369,41.426678,6.0,Romance
14,273552592,27.039636,6.7,Romance
14,267045765,62.479574,6.7,Romance
14,266728738,16.939441,6.3,Romance
14,254700832,29.834065,6.6,Romance
14,250821495,28.540267,6.3,Romance
14,244931766,37.073127,7.0,Romance
14,237681299,41.176631,6.0,Romance
14,235483004,60.767168,6.4,Romance
14,231976425,29.381878,7.0,Romance
14,231449203,36.194802,6.0,Romance
14,231411584,19.782725,7.0,Romance
14,223664608,50.163785,7.2,Romance
14,219103655,16.479851,6.2,Romance
14,219076518,22.527211,6.2,Romance
14,216485654,25.41929,5.7,Romance
14,215862692,45.022964,7.1,Romance
14,214918407,37.02665,6.3,Romance
14,214015089,15.064058,5.9,Romance
14,213525736,45.742254,7.2,Romance
14,212874442,23.531721,5.9,Romance
14,212404396,25.877794,6.0,Romance
14,207945075,53.161905,7.6,Romance
14,205738714,63.599973,6.9,Romance
14,205298907,22.332927,6.4,Romance
14,204999686,26.251217,5.6,Romance
14,203388341,27.299301,6.5,Romance
14,198685114,21.272734,6.4,Romance
14,196781193,34.519636,6.2,Romance
14,196482882,61.437586,6.6,Romance
14,196114570,26.780961,7.0,Romance
14,194168700,44.967453,6.7,Romance
14,186883563,12.867352,6.7,Romance
14,186438883,35.580032,7.3,Romance
14,182016617,17.606087,7.3,Romance
14,181813770,67.608041,7.2,Romance
14,180622424,18.256028,6.0,Romance
14,179213434,57.374341,7.4,Romance
14,178043761,44.135568,7.5,Romance
14,177371441,23.854701,6.3,Romance
14,177259441,26.253357,6.2,Romance
14,177200000,20.818567,6.9,Romance
14,176104344,13.543053,4.9,Romance
14,173921954,73.720244,7.8,Romance
14,171963386,33.238296,5.8,Romance
14,171844840,26.676487,5.3,Romance
14,171269535,18.121404,5.6,Romance
14,170128460,14.231899,5.9,Romance
14,170000000,38.100488,5.8,Romance
14,169852759,27.46264,5.3,Romance
14,167298192,39.019229,5.6,Romance
14,165335153,40.176265,6.5,Romance
14,164000000,18.264635,5.6,Romance
14,163733697,19.500893,5.3,Romance
14,163670000,33.704181,6.7,Romance
14,162242962,16.595874,7.3,Romance
14,160638883,26.952727,7.2,Romance
14,160259319,30.695228,6.1,Romance
14,159291809,25.060342,6.6,Romance
14,156974557,38.994297,5.9,Romance
14,156835339,29.489274,6.9,Romance
14,155545279,13.788422,6.0,Romance
14,154906693,19.738215,5.6,Romance
14,154749918,10.411996,5.6,Romance
14,154648887,18.927463,7.0,Romance
14,153962963,59.634029,6.7,Romance
14,152500343,28.727731,6.8,Romance
14,152036382,15.039407,6.2,Romance
14,151668774,20.716023,6.9,Romance
14,151119219,43.753585,7.4,Romance
14,150816700,28.973074,6.5,Romance
14,150483765,40.526587,6.5,Romance
14,147845033,21.021809,5.8,Romance
14,147780440,38.688822,6.1,Romance
14,147298761,41.493042,6.7,Romance
14,145896422,17.659032,6.2,Romance
14,144056873,41.362082,6.3,Romance
14,142851197,37.990705,7.0,Romance
14,142044638,21.219292,5.7,Romance
14,141069860,29.854773,5.7,Romance
14,140470746,29.775441,6.7,Romance
14,140464664,34.070054,5.9,Romance
14,135560026,48.032734,7.1,Romance
14,135000000,20.898711,7.2,Romance
14,133432856,29.943316,7.3,Romance
14,130431368,18.600367,5.4,Romance
14,129540499,22.853006,6.6,Romance
14,129266061,33.369305,7.4,Romance
14,129000000,28.227984,6.6,Romance
14,128769345,20.28119,5.4,Romance
14,127869379,26.60772,6.5,Romance
14,127600435,19.143321,5.9,Romance
14,124305181,18.102572,6.6,Romance
14,123726688,61.182331,7.8,Romance
14,123307945,17.783361,4.7,Romance
14,121147947,36.58383,7.7,Romance
14,119940815,22.620125,5.8,Romance
14,118880016,10.81051,5.8,Romance
14,118063304,20.913852,5.9,Romance
14,117831631,50.561849,5.2,Romance
14,117487473,36.670399,6.6,Romance
14,117195061,43.571612,7.2,Romance
14,116980662,43.742241,6.4,Romance
14,116700000,17.681707,7.1,Romance
14,115603229,55.109138,7.7,Romance
14,115505027,22.636908,6.7,Romance
14,115350426,32.746486,7.3,Romance
14,114977104,19.402816,6.6,Romance
14,114830111,29.88736,6.5,Romance
14,114281051,12.967137,5.8,Romance
14,114194847,45.477802,6.7,Romance
14,114156230,16.801218,6.7,Romance
14,113019290,33.923786,7.2,Romance
14,112343513,46.078371,5.9,Romance
14,111858363,12.854853,7.4,Romance
14,111231041,21.789615,5.4,Romance
14,109502303,23.425431,6.9,Romance
14,109449237,38.473732,6.2,Romance
14,108539911,24.100863,7.3,Romance
14,107879496,11.056763,6.5,Romance
14,105173115,50.670253,6.4,Romance
14,103166989,8.9876,5.7,Romance
14,102854431,13.43573,6.5,Romance
14,102820008,20.236951,6.6,Romance
14,101229792,37.492928,6.7,Romance
14,99357138,26.811541,6.8,Romance
14,98159963,23.004607,5.7,Romance
14,97918663,13.590677,5.2,Romance
14,97594140,37.729059,6.9,Romance
14,97437106,34.890999,7.3,Romance
14,96455697,41.569541,6.3,Romance
14,96408652,32.758254,6.7,Romance
14,96070507,6.035152,6.9,Romance
14,95149435,30.002907,6.0,Romance
14,93354918,24.153567,5.9,Romance
14,92921203,18.422323,6.1,Romance
14,92863945,21.064082,7.1,Romance
14,92823546,18.430419,7.3,Romance
14,91038276,9.969624,6.3,Romance
14,90565421,45.514031,6.2,Romance
14,90450008,31.160542,6.5,Romance
14,90383208,19.348007,5.6,Romance
14,89519773,22.863516,6.9,Romance
14,88923251,16.027955,5.5,Romance
14,86915017,36.960953,7.1,Romance
14,85582407,19.747809,7.3,Romance
14,85512300,64.610671,6.1,Romance
14,85306374,30.669913,7.3,Romance
14,84601681,19.574774,6.0,Romance
14,83304330,7.623979,7.4,Romance
14,80035402,25.03414,6.4,Romance
14,79700000,27.009723,5.8,Romance
14,79384880,11.086001,7.4,Romance
14,77745568,16.000178,6.5,Romance
14,77516304,14.530803,6.6,Romance
14,77477008,18.38292,5.7,Romance
14,76578641,22.054546,6.2,Romance
14,75902208,23.449703,6.6,Romance
14,75505856,37.776566,7.1,Romance
14,75225693,20.360549,6.7,Romance
14,74787599,3.845231,5.9,Romance
14,74608570,4.137237,5.3,Romance
14,74237563,15.274137,6.6,Romance
14,73244881,15.013386,5.6,Romance
14,72258126,56.481487,7.9,Romance
14,72070731,20.786616,7.4,Romance
14,71485043,21.891078,6.8,Romance
14,71000000,13.244365,6.7,Romance
14,70906973,52.744331,7.4,Romance
14,70442940,25.838073,5.6,Romance
14,70181428,15.237142,6.4,Romance
14,70100000,6.420434,5.4,Romance
14,69821334,21.735068,6.1,Romance
14,68929150,26.38704,6.5,Romance
14,68915888,3.74263,5.5,Romance
14,68706993,19.195399,7.0,Romance
14,68696770,18.65632,5.3,Romance
14,68263166,41.083914,7.6,Romance
14,67631903,24.353302,6.2,Romance
14,66002004,12.050755,5.1,Romance
14,65754228,19.372805,6.4,Romance
14,65705772,21.988861,6.8,Romance
14,65663276,82.052056,7.4,Romance
