director,revenue,popularity,vote_average,name
2273,0,0.887821,3.4,Vivek Agnihotri
94,0,0.42583,7.5,Andrew Steggall
395,0,4.805651,6.7,Courtney Hunt
1921,0,0.030253,2.8,Rohit Jagessar
1580,0,5.247956,7.4,Morgan Neville
2137,0,1.002585,3.9,Tanner Beard
1383,0,0.29245,6.7,Marc Levin
751,0,16.570708,6.4,Gia Coppola
799,0,1.296784,6.3,Harald Reinl
1071,0,3.068463,5.8,John Laing
1983,0,0.51799,6.8,Scandar Copti
766,0,8.542921,6.7,Goran Dukic
1287,0,5.20209,5.6,Kyle Rankin
1689,0,0.436148,4.7,Paul Crowder
2123,0,0.020168,6.4,Sut Jhally
1661,0,8.055084,7.2,Orson Welles
1186,0,0.020839,6.0,Julie Davis
2129,0,0.029757,6.0,Tadeo Garcia
326,0,0.092562,7.7,Chris Marker
630,0,0.039264,5.5,Eric Eason
1162,0,0.038143,0.0,Joseph Mazzella
1391,0,3.619167,4.7,Marcus Nispel
995,0,0.327794,0.0,Jim Chuchu
465,0,0.67457,5.6,Daryl Wein
935,0,3.545991,4.2,Jason Trost
871,0,1.193779,6.6,Jafar Panahi
853,0,0.332679,2.0,Ivan Kavanagh
960,0,1.742383,5.7,Jeff Garlin
2160,0,0.166513,0.0,Thomas L. Phillips
1585,0,0.408073,3.7,Myles Berkowitz
140,0,0.918116,6.0,Ash Baron-Cohen
1609,0,0.022173,7.5,Neill Dela Llana
1995,0,1.444476,7.0,Scott Smith
439,0,0.857008,5.7,Daniel Hsia
881,0,0.027811,6.0,James Bidgood
419,0,0.056459,0.0,Damir Catic
1158,0,2.407048,4.4,Joseph Green
2277,0,0.176377,6.4,Wade Gasque
445,0,0.620554,6.7,Daniel Schechter
322,0,2.304552,6.6,Chris Eyre
1629,0,0.327622,0.0,Nicolae Constantin Tanase
540,0,2.557258,7.2,Deborah Anderson
545,0,0.021392,0.0,Dena Seidel
191,0,8.701183,7.5,Bill Melendez
1372,0,3.363321,5.6,Maggie Greenwald
1062,0,6.250282,4.7,John Gray
1962,0,0.015697,0.0,Sai Varadan
1978,0,0.523122,6.8,Sara Newens
280,0,3.225189,7.8,Carl Theodor Dreyer
1394,0,1.948435,6.1,Marianna Palka
1849,0,0.15066,6.8,Ricki Stern
1590,0,4.980585,4.6,Nadia Tass
898,0,0.145014,6.0,James Kerwin
463,0,0.036532,0.0,Darren Press
1800,0,1.045623,6.5,Rania Attieh
2021,0,0.254659,0.0,Sharon Greytak
239,0,0.140989,3.3,Brett Piper
289,0,0.015189,0.0,Cary Bell
1231,0,0.050978,5.0,Ken Roht
1227,0,6.786117,5.3,Kelly Makin
2038,0,0.06124,3.0,Simeon Rice
1906,0,0.619979,4.9,Robinson Devor
1538,0,0.465404,5.5,Michel O. Scott
1670,0,2.805351,5.8,Pat Holden
628,0,0.076647,0.0,Eric Bugbee
227,0,2.160586,6.0,Brad J. Silverman
209,0,6.015354,5.5,Bob Dolman
1142,0,0.65434,4.1,Jonathan Meyers
1250,0,3.418372,3.5,Kevin King
509,0,3.644872,6.5,David Nixon
623,0,1.569246,5.2,Enrique Begné
1452,0,4.682881,6.5,Matthew Bright
218,0,0.18094,3.7,Bobby Roth
2171,0,1.75311,5.2,Tim Heidecker
1534,0,0.384496,6.3,Michael Worth
554,0,2.504156,3.9,Deon Taylor
925,0,0.431332,5.8,Jason Alexander
388,0,9.342465,6.1,Conor McPherson
1203,0,0.371337,5.3,Kabir Sadanand
130,0,1.913302,3.6,Antonio Simoncini
1422,0,3.158056,5.3,Mark Young
1475,0,5.737161,6.8,Menno Meyjes
1982,0,18.591657,6.7,Saul Dibb
923,0,3.312385,4.5,Janusz Kamiński
904,0,1.735462,4.8,James Melkonian
1848,0,0.456485,3.3,Rick de Oliveira
959,0,3.347885,5.4,Jeff Franklin
1929,0,12.781973,8.0,Ron Fricke
1942,0,1.631993,5.1,Ruggero Deodato
1578,0,8.516229,5.5,Mora Stephens
1423,0,5.90259,6.5,Mars Callahan
1886,0,2.855963,6.0,Robert Lee King
1270,0,9.780588,5.3,Kimble Rendall
2210,0,5.016607,5.4,Tom Schulman
118,0,3.107149,5.2,Anthony Hickox
457,0,1.968679,4.6,Darin Scott
1599,0,6.723057,6.8,Nathan Frankowski
617,0,17.834976,5.4,Ellory Elkayem
1424,0,17.943945,5.9,Martha Coolidge
1171,0,3.027892,6.9,Joshua Marston
233,0,11.753553,5.7,Brandon Cronenberg
1740,0,18.568021,5.5,Peter Lepeniotis
1742,0,2.144354,3.1,Peter M. Cohen
1503,0,9.249229,5.8,Michael Jai White
1666,0,0.008263,0.0,Paolo Monico
2329,0,1.998826,4.8,Youssef Delara
346,0,1.141463,2.8,Christian Sesma
1766,0,0.68822,3.0,Philip Zlotorynski
1576,0,0.214704,6.0,Monte Hellman
243,0,1.034844,6.1,Brian Caunter
321,0,1.975941,6.3,Chris D'Arienzo
849,0,5.485217,4.9,Isaac Florentine
1315,0,1.35088,6.1,Leon Ford
796,0,0.687656,4.3,Hank Braxtan
1786,0,2.436019,7.6,Rajkumar Hirani
1586,0,2.680629,5.2,Márcio Garcia
666,0,2.015525,5.4,Francesca Gregorini
1290,0,0.194848,0.0,Lance Kawas
1727,0,3.898737,6.9,Peter DeLuise
1258,0,8.772574,8.2,Kevin Sullivan
852,0,10.142218,5.9,Ivan Engler
2245,0,5.856363,5.6,Tuck Tucker
1374,0,2.625594,6.4,Maksim Fadeev
1838,0,1.972668,6.5,Richard Raymond
1656,0,10.958697,5.8,Olivier Dahan
97,0,0.389471,6.7,Andrucha Waddington
413,0,2.201678,6.0,Dagur Kári
2002,0,4.989985,6.6,Sean Byrne
842,0,2.074295,6.0,Ian Sharp
798,0,1.068819,7.0,Hans Petter Moland
286,0,3.481517,7.0,Caroline Link
1601,0,3.352702,5.4,Neal Brennan
2089,0,0.722911,2.9,Steve Gomer
263,0,4.118612,4.4,Bruce MacDonald
2157,0,1.000178,8.1,Theodore Witcher
1000,0,1.83428,6.1,Jim Hanon
35,0,2.857936,5.3,Albert Brooks
269,0,2.711955,5.1,Bryan Barber
1561,0,1.800119,5.9,Mike Nawrocki
2199,0,8.710294,4.6,Tom Green
962,0,12.067921,5.3,Jeff Lowell
1432,0,17.141376,5.2,Martin Weisz
2179,0,1.374409,5.5,Timothy Bjorklund
1413,0,3.313257,5.4,Mark Piznarski
1328,0,2.981047,6.6,Liliana Cavani
1404,0,1.923514,5.2,Mark Griffiths
1651,0,7.182761,4.9,Oleg Stepchenko
2286,0,0.909067,2.9,Warren P. Sonoda
1486,0,4.810621,6.0,Michael Cohn
591,0,2.503612,4.8,Duane Journey
1152,0,1.771584,8.1,Jorge Ramírez Suárez
315,0,3.866026,5.0,Chen Kaige
1509,0,0.593068,5.4,Michael Martin
752,0,3.280081,4.8,Gideon Raff
1346,0,3.115754,5.4,Louis C.K.
116,0,20.466433,3.8,Anthony C. Ferrante
1966,0,0.015597,5.4,Salvador Carrasco
1875,0,0.595136,5.8,Robert Cary
68,0,1.348114,5.2,Amanda Gusack
443,0,3.230779,5.0,"Daniel Petrie, Jr."
146,0,0.964802,2.0,Avi Nesher
300,0,1.271621,4.6,Charles Adelman
943,0,25.891466,7.9,Jay Oliva
1243,0,1.398981,5.3,Kevin Carraway
1808,0,8.010046,5.5,Reinhard Klooss
698,0,6.036684,3.0,Frédéric Auburtin
426,0,0.409089,4.2,Dan Ireland
1210,0,2.611364,6.4,Karim Aïnouz
1730,0,1.807571,7.1,Peter H. Hunt
1940,0,6.783053,5.2,Ruba Nadda
361,0,5.259585,4.0,Christopher Roberts
611,0,1.419431,6.2,Eldar Rapaport
665,0,7.922716,5.8,Forest Whitaker
184,0,0.177356,6.1,Beto Gómez
1317,0,0.137535,1.0,Leonard Farlinger
1537,0,6.368933,7.3,Michel Leclerc
72,0,0.217538,5.6,Analeine Cal y Mayor
2203,0,3.531877,5.7,Tom Kalin
1896,0,0.706355,5.9,Robert Sarkies
288,0,13.715715,5.6,Carter Smith
2082,0,6.718497,5.0,Steve Barron
883,0,2.753501,4.7,James Bridges
417,0,7.326034,4.7,Damien Dante Wayans
283,0,0.425551,6.8,Carlos Saura
1565,0,0.011697,7.7,Mike van Diem
1201,0,1.684948,3.8,Jérôme Deschamps
1811,0,0.774442,6.2,René Féret
157,0,8.816995,6.0,Barry Skolnick
2032,0,3.11319,7.0,Shona Auerbach
702,0,0.28076,4.6,Gabriela Tagliavini
349,0,0.20323,4.8,Christophe Ali
2311,0,10.619574,7.4,William H. Macy
154,0,0.999655,3.0,Barrett Esposito
2261,0,1.136568,4.1,Vicky Jewson
582,0,3.673566,4.7,Doug McHenry
1386,0,0.40703,0.0,Marcia Bennett
190,0,5.1299,6.3,Bill Duke
693,0,8.190888,5.8,Fred Walton
1008,0,2.387463,7.0,Jiří Menzel
1613,0,1.286991,6.2,Nicholas Fackler
244,0,9.85123,6.3,Brian Dannelly
860,0,2.739307,4.9,J.S. Cardone
969,0,5.079017,5.1,Jeffrey W. Byrd
942,0,4.070044,6.7,Jay Levey
1993,0,3.562563,5.2,Scott Marshall
979,0,0.805312,4.6,Jerry Belson
198,0,6.759235,5.8,Billy Kent
658,0,0.080704,6.0,Feroz Abbas Khan
644,0,0.888986,6.6,Errol Morris
550,0,0.679351,6.5,Dennis Hopper
1842,0,0.042442,6.6,Richard Wallace
1132,0,12.31708,6.2,Jonathan English
1454,0,3.05434,4.7,Matthew Hastings
1389,0,2.083856,5.5,Marcos Siega
1377,0,3.7387,6.2,Mamoru Hosoda
1279,0,0.219799,3.8,Klaus Menzel
1461,0,1.88484,5.4,Maurice Joyce
1877,0,4.227807,6.1,Robert Duvall
682,0,3.102862,6.5,Frank Perry
1436,0,0.515677,5.4,Mary McGuckian
843,0,5.769822,6.4,Ice Cube
1540,0,8.309894,4.3,Mickey Liddell
2056,0,2.394613,3.5,Stanton Barrett
1669,0,11.60921,5.6,Pascal Chaumeil
2244,0,2.706207,4.7,Tsui Hark
386,0,1.5846,6.2,Collin Schiffli
1126,0,9.451228,6.0,Jon Wright
741,0,3.653305,5.6,George Ratliff
305,0,4.448353,4.9,Charles Matthau
353,0,2.204138,5.5,Christopher Bessette
719,0,0.356495,10.0,Gary Sinyor
461,0,3.784535,6.4,Darren Grant
983,0,6.130231,6.6,Jerry Zaks
350,0,20.982455,7.5,Christophe Barratier
18,0,10.787322,6.8,Aki Kaurismäki
827,0,3.21392,5.4,Hitoshi Matsumoto
1156,0,33.296684,5.9,Joseph Gordon-Levitt
1299,0,7.588597,5.9,Laurence Dunmore
1378,0,3.350297,6.3,Marc Abraham
1361,0,7.759215,7.7,Lukas Moodysson
295,0,5.784661,5.8,Cathy Malkasian
2208,0,4.120549,5.0,Tom Reeve
1060,0,6.048743,6.3,John Gatins
1018,0,7.339908,4.9,Joe Charbanic
180,0,2.747402,5.3,Benny Boom
1584,0,2.864979,7.4,Moustapha Akkad
1639,0,0.982624,3.7,Nnegest Likké
358,0,4.103764,3.8,Christopher Leitch
1112,0,11.071522,5.8,Jon Cassar
2216,0,33.649652,6.6,Tomas Alfredson
675,0,1.435742,6.3,Frank LaLoggia
773,0,15.048067,6.8,Greg Marcks
974,0,7.667888,6.3,Jeremy Brock
1988,0,8.496364,5.5,Scott Foley
1108,0,8.48639,7.0,Johnnie To
1494,0,2.634119,6.4,Michael Dinner
690,0,4.030724,6.5,Fred Durst
988,0,9.750557,6.3,Jessica Bendinger
1448,0,5.754416,5.5,Matt Piedmont
2333,0,9.371534,5.4,Zach Cregger
1488,0,12.434688,6.6,Michael Crichton
1036,0,3.427061,5.9,Joey Lauren Adams
1715,0,1.734764,5.4,Perry Lang
1053,0,2.636193,5.5,John Duigan
679,0,9.03154,6.4,Frank Nissen
872,0,1.496454,5.4,Jake Goldberger
1731,0,6.908351,4.3,Peter Hastings
681,0,1.682839,3.2,Frank Passingham
713,0,3.029944,6.5,Gary Hardwick
420,0,7.553773,5.4,Damon Santostefano
310,0,2.645722,4.5,Charles T. Kanganis
1004,0,2.135689,7.6,Jim O'Hanlon
1512,0,1.688495,7.3,Michael McGowan
1920,0,0.075817,5.4,Rohan Sippy
1757,0,6.632891,5.3,Phil Claydon
1262,0,2.414721,5.5,Khalil Sullins
129,0,5.770246,6.5,Antonio Banderas
314,0,0.843067,5.1,Chatrichalerm Yukol
2169,0,2.932784,5.0,Tim Chambers
565,0,3.829937,6.2,Dick Richards
52,0,0.587276,2.7,Alex Zamm
1224,0,6.335881,5.9,Keith Gordon
606,0,0.812776,4.9,Edward Hall
961,0,3.455018,5.6,Jeff Kanew
1729,0,6.091033,6.4,Peter Flinth
447,0,6.904734,5.8,Daniel Taplitz
1588,0,9.05029,7.2,Na Hong-jin
1714,0,4.382761,3.7,Perry Andelin Blake
1650,0,7.028946,6.8,Ole Christian Madsen
1242,0,0.838938,6.4,Kevin Brodie
99,0,2.351706,5.6,André Téchiné
621,0,4.799022,5.8,Emily Young
1433,0,3.891186,5.2,Martyn Pick
1925,0,3.789485,5.9,Roland Suso Richter
1738,0,9.423866,7.2,Peter Kosminsky
64,0,36.764666,6.9,Allen Coulter
987,0,2.244947,4.2,Jesse Vaughan
1981,0,11.431434,4.3,Sarik Andreasyan
1202,0,14.529496,6.7,Jérôme Salle
2254,0,5.346205,4.9,Valeri Milev
1099,0,1.799504,5.8,John Stephenson
2197,0,21.626288,7.3,Tom Ford
748,0,12.928269,6.2,Gerald Potterton
415,0,4.665309,6.1,Damian Nieman
374,0,0.024186,7.0,Claude Miller
764,0,0.416179,5.0,Gnana Rajasekaran
2290,0,14.182301,5.3,Wayne Thornley
89,0,20.086645,5.9,Andrew Jarecki
1839,0,1.874783,6.5,Richard Rich
472,0,2.013405,5.8,David Anspaugh
1268,0,3.139294,6.8,Kim Nguyen
867,0,6.665164,5.8,Jackie Earle Haley
1462,0,2.832628,6.3,Max Färberböck
135,0,3.528643,6.7,Arie Posin
1453,0,0.28576,2.2,Matthew Diamond
435,0,6.377308,5.5,Daniel Algrant
840,0,3.810943,5.1,Ian Fitzgibbon
110,0,3.102987,6.8,Angelo Pizzo
24,0,8.067702,6.3,Alan Alda
1594,0,6.574285,4.9,Nancy Walker
499,0,0.542814,5.8,David Lam
1825,0,2.356244,6.3,Richard E. Grant
2154,0,1.498245,7.7,Thaddeus O'Sullivan
1545,0,13.118983,6.3,Mike Barker
2023,0,0.000372,4.0,Sharron Miller
1,0,6.557643,6.5,Aaron Schneider
2259,0,2.397987,6.3,Vicente Amorim
977,0,3.949796,7.3,Jeremy Sims
306,0,1.82184,4.0,Charles Robert Carner
370,0,0.322553,5.9,Clark Baker
641,0,9.054803,5.6,Erik White
1092,0,3.56033,4.7,John Robert Hoffman
1445,0,2.64486,5.4,Matt Dillon
2006,0,1.465762,4.3,Serdar Akar
1280,0,1.776624,4.9,Kresten Vestbjerg Andersen
700,0,1.824184,7.6,G.W. Pabst
1150,0,0.038706,7.8,Jorge Gaggero
294,0,0.004922,0.0,Catherine Jelski
2018,0,1.186971,3.7,Shane Dawson
1954,0,6.003418,6.6,Ryan Little
471,0,1.453146,6.5,Dave Willis
712,0,3.09159,6.3,Gary Halvorson
1658,0,3.283886,4.5,Olly Blackburn
357,0,1.039149,3.8,Christopher Hutson
498,0,1.623769,5.9,David LaChapelle
1196,0,0.108135,7.0,Justin Molotnikov
290,0,2.868942,6.5,Caryn Waechter
139,0,12.049373,7.7,Asghar Farhadi
1883,0,6.679954,5.7,Robert Heath
409,0,1.284741,5.3,D. Stevens
968,0,0.973323,6.6,Jeffrey St. Jules
1881,0,1.859965,4.0,Robert Hall
2239,0,2.184708,3.3,Trent Cooper
841,0,1.782666,3.0,Ian Iqbal Rashid
132,0,4.807549,6.0,Anurag Basu
660,0,3.535789,5.5,Fina Torres
1283,0,5.499412,7.1,Kriv Stenders
267,0,2.25453,5.5,Bruce Paltrow
1934,0,2.637355,5.1,Ronald Neame
1281,0,3.269459,4.9,Kris Isacsson
609,0,6.677926,5.6,Ekachai Uekrongtham
1199,0,3.467923,7.5,Justin Tipping
1289,0,0.910529,9.3,Lance Hool
2234,0,8.266124,5.6,Tran Anh Hung
2335,0,2.525569,5.3,Zack Ward
794,0,1.110179,3.5,Hal Needham
851,0,1.946634,6.4,István Szabó
2272,0,1.840511,6.6,Vipul Amrutlal Shah
1531,0,0.289433,4.3,Michael Winner
2217,0,10.621353,7.3,Tomm Moore
1233,0,4.293706,5.6,Ken Shapiro
1439,0,8.864368,5.3,Masayuki Ochiai
493,0,7.922639,5.7,David Hayter
783,0,8.884405,6.5,Guillaume Ivernel
1635,0,0.702971,6.1,Nils Gaup
2196,0,11.708343,5.6,Tom Elkins
1205,0,2.60632,6.6,Kang Woo-Suk
999,0,0.138564,2.9,Jim Goddard
144,0,12.309718,6.4,Audrey Wells
1846,0,11.238522,4.9,Rick Friedberg
1483,0,5.484679,4.8,Michael Chapman
2180,0,0.489271,4.3,Timothy Hines
1089,0,4.725357,5.4,John Putch
801,0,1.610132,6.8,Harley Cokeliss
2193,0,3.919057,4.4,Tom Brady
96,0,7.744166,7.4,Andrey Zvyagintsev
1787,0,3.759988,5.5,Rakesh Roshan
791,0,18.20957,6.2,Gérard Krawczyk
1001,0,0.304566,5.0,Jim Issa
459,0,1.897761,5.2,Darrell James Roodt
1191,0,2.500218,5.6,Juraj Jakubisko
1048,0,4.021389,8.4,John Cromwell
174,0,7.453347,5.9,Benedek Fliegauf
1124,0,5.75555,6.5,Jon Stewart
529,0,0.186234,4.3,David Winters
917,0,4.75919,5.5,Jamie Thraves
1369,0,0.753362,6.3,Mabel Cheung
1065,0,6.116436,5.8,John H. Lee
1672,0,1.780065,6.7,Patrice Leconte
153,0,7.377587,5.6,Barnaby Thompson
992,0,5.831302,6.1,Jez Butterworth
202,0,10.131123,5.1,Blair Hayes
397,0,1.212956,6.6,Craig Bolotin
1288,0,1.906807,6.5,Lajos Koltai
1353,0,5.355763,6.9,Luca Guadagnino
187,0,1.031142,5.3,Bigas Luna
2278,0,3.444542,4.6,Wallace Wolodarsky
1783,0,0.072085,5.8,Rafa Lara
1219,0,12.295216,5.4,Katja von Garnier
1316,0,2.580808,5.2,Leon Ichaso
1737,0,8.962245,6.0,Peter Kassovitz
1675,0,6.27141,6.4,Patricia Rozema
2183,0,5.112809,5.6,Tina Gordon Chism
2297,0,7.712206,5.5,Wil Shriner
421,0,0.116873,4.7,Dan Curtis
1991,0,0.753481,5.5,Scott Kalvert
1014,0,3.890223,4.3,Joe Berlinger
1470,0,1.769593,6.4,Mel Smith
1513,0,1.388136,4.8,Michael Meredith
425,0,2.85283,6.3,Dan Harris
1189,0,2.631688,5.4,Julio DePietro
1216,0,10.955567,4.7,Katherine Dieckmann
1994,0,3.064563,3.9,Scott Marshall Smith
2343,0,9.318033,5.7,Álex de la Iglesia
95,0,7.245108,5.4,Andrew Traucki
1485,0,9.085482,6.4,Michael Clancy
1869,0,2.873796,4.3,Robert Adetuyi
1209,0,4.481897,6.1,Kari Skogland
2130,0,1.413934,6.5,Taedong Park
927,0,5.099472,4.0,Jason Connery
642,0,7.710797,6.7,Ernest R. Dickerson
458,0,13.427427,6.9,Darnell Martin
512,0,3.363973,6.6,David Oelhoffen
34,0,3.376967,5.9,Alan Yuen
1332,0,31.763201,5.9,Lisa Azuelos
1802,0,8.950864,5.7,Ray Lawrence
23,0,1.866443,5.8,Alain Resnais
1939,0,18.764453,5.2,Ruairi Robinson
2305,0,0.212108,5.3,William Bindley
2314,0,3.753703,6.7,William Phillips
991,0,1.589693,6.4,Jeta Amata
2034,0,0.553752,6.0,Siddharth Anand
2268,0,24.281951,7.7,Vincent Paronnaud
909,0,5.625989,6.8,James Schamus
258,0,1.916351,4.6,Britt Allcroft
15,0,5.062687,6.2,Agnieszka Holland
1858,0,1.224105,3.9,Rob Hawk
1136,0,7.444189,6.1,Jonathan Jakubowicz
1960,0,0.086731,5.8,Sacha Bennett
2215,0,0.485405,0.5,Tom Walsh
1363,0,1.265683,5.2,Luke Wilson
1384,0,9.782433,5.6,Marc Schölermann
380,0,4.409263,6.9,Coky Giedroyc
1225,0,2.214925,4.6,Keith Parmer
906,0,5.0005,5.4,James Nunn
1532,0,2.101718,4.1,Michael Winnick
760,0,0.700127,7.3,Giuliano Montaldo
566,0,7.701186,4.8,Dito Montiel
1984,0,5.359381,4.9,Scott Alexander
25,0,7.708227,5.6,Alan Cohn
692,0,3.603842,6.0,Fred Schepisi
128,0,9.164386,6.9,Antonia Bird
1123,0,9.779444,6.5,Jon Poll
1722,0,2.24888,6.4,Peter Care
30,0,2.695896,5.2,Alan Rudolph
259,0,4.63093,5.7,Bronwen Hughes
2063,0,3.231848,4.4,Stephen Carpenter
632,0,25.302978,7.0,Eric Lartigau
2031,0,10.016909,5.3,Shintaro Shimosawa
619,0,11.706309,6.4,Emilio Estevez
1762,0,1.446172,6.4,Phil Vischer
206,0,7.410523,4.0,Bo Zenga
2265,0,4.289676,5.0,Vidhu Vinod Chopra
1726,0,4.389363,5.8,Peter Cousens
1188,0,0.165367,4.5,Julien Temple
556,0,5.294319,6.7,Derek Yee Tung-Sing
750,0,4.901936,4.8,Gerry Lively
701,0,49.808505,5.6,Gabe Ibáñez
1963,0,0.12082,5.2,Sajid Khan
890,0,0.633004,5.8,James Fargo
726,0,12.963328,5.7,Gene Quintano
599,0,13.525704,5.7,Ed Decter
0,0,6.752141,6.0,Aaron Hann
1699,9789900,1.647335,4.8,Paul Mazursky
1791,0,1.717376,6.8,Ralph Ziman
2192,35387212,17.971883,6.0,Todd Strauss-Schulson
131,33463969,13.800656,5.4,Antony Hoffman
1238,33472850,10.449975,5.4,Kent Alterman
1451,33771174,6.857923,6.9,Matt Williams
1434,34266564,45.310443,7.3,Mary Harron
1529,34505110,3.409764,7.1,Michael Wadleigh
1333,34705850,15.338211,6.5,Lisa Cholodenko
1338,34742066,8.999675,6.6,Liz Friedlander
560,35134820,8.981427,3.9,Des McAnuff
946,35294470,18.706504,6.0,Jean-François Richet
1314,35401758,66.11334,8.1,Lenny Abrahamson
1102,33400000,0.973582,4.6,John Sullivan
1489,35402320,14.831402,5.8,Michael Cristofer
1163,35431113,10.004564,5.4,Joseph Ruben
1615,35485056,16.40512,6.1,Nicholas Jarecki
1070,35763605,16.681567,5.8,John Lafia
715,35841901,8.265317,6.1,Gary Nelson
296,36000000,8.988455,6.6,Cecil B. DeMille
819,36000000,4.028875,6.4,Henry Koster
564,36037909,3.415534,5.0,Diane Keaton
232,36133014,13.472365,5.6,Brandon Camp
2064,33400000,43.444135,7.7,Stephen Chbosky
1098,33082548,1.714972,5.3,John Stainton
1301,28814580,13.437038,6.8,Laurent Cantet
20,30800231,22.736038,6.0,Akiva Goldsman
1416,29174648,7.000949,6.8,Mark Rydell
1979,29331068,7.424798,5.1,Sara Sugarman
1272,29762011,12.948627,5.7,Kinka Usher
1006,29907685,9.662715,5.0,Jim Sonzero
864,29999213,21.607228,5.7,Jack Sholder
1476,30000000,7.973109,7.0,Mervyn LeRoy
1622,30114487,12.10235,4.7,Nick Hamm
1056,30331165,12.709227,5.9,John Fortenberry
1409,30426096,19.220789,6.2,Mark Mylod
355,31179516,4.623609,4.7,Christopher Erskin
422,32726956,8.410688,6.5,Dan Cutforth
1170,31678778,7.902536,6.2,Joshua Logan
803,31724284,62.554173,5.0,Harmony Korine
1850,31912793,16.665841,6.0,Ricky Gervais
1785,32000000,2.551559,7.3,Raja Menon
2077,32204030,35.232278,5.8,Stephen St. Leger
1322,32230907,9.799357,7.1,Leslie Small
536,32248241,32.940597,6.4,Dean Israelite
2055,32392047,17.318839,6.5,Stanley Tong
551,32721635,19.760383,6.2,Dennis Iliadis
1443,36433975,14.741589,4.4,Matt Bettinelli-Olpin
221,36609995,5.771479,6.1,Bonnie Hunt
91,36800000,7.964451,4.5,Andrew Morahan
367,44460850,5.699058,6.6,Chuck Sheetz
1595,42045846,13.611544,6.0,Nanette Burstein
1648,42333295,22.888173,5.8,Olatunde Osunsanmi
893,42647449,8.305085,7.2,James Gartner
2235,42664410,18.045782,4.9,Travis Cluff
1813,42930462,30.556135,5.8,Ric Roman Waugh
575,43000000,26.356697,7.2,Don Siegel
134,43528634,40.28709,6.8,Ari Sandel
486,44107032,48.170508,6.3,David F. Sandberg
1420,44287131,25.613197,5.6,Mark Tonderai
1190,45554533,9.829859,6.3,Jun Falkenstein
45,36869414,95.130041,7.6,Alex Garland
147,46000000,3.353176,7.2,Ayan Mukherjee
562,46152800,29.365851,7.2,Dexter Fletcher
138,46221189,34.041407,6.2,Asger Leth
2015,48428063,55.806402,6.6,Shane Acker
2104,49000000,9.114168,4.5,Steven Seagal
997,49779728,16.176976,5.9,Jim Field Smith
519,49797148,7.559192,6.6,David S. Ward
563,50007546,8.8321,4.6,Diane English
1944,50041732,14.993169,6.0,Rupert Wainwright
1388,41819064,13.218008,4.3,Marco Schnabel
2324,41424067,4.992475,6.5,Xavier Beauvois
344,40492759,11.807269,5.3,Christian E. Christiansen
1763,40452643,18.896239,6.0,Philip G. Atwell
2243,36993168,14.562197,5.4,Troy Nixey
607,37036004,8.085872,5.9,Edward Norton
1847,37664855,11.045593,4.5,Rick Rosenthal
2301,37962774,11.374306,5.1,Willard Huyck
2151,38000000,28.60542,7.5,Terry George
2120,38058335,6.803965,6.1,Susan Stroman
2331,38085778,10.410933,4.6,Yvette Kaplan
1701,38122105,30.131498,6.4,Paul Michael Glaser
771,38368909,9.559737,5.3,Greg Coolidge
1085,38574362,8.885017,4.4,John Ottman
424,38697217,89.095538,7.6,Dan Gilroy
678,39031337,14.84856,4.7,Frank Miller
2242,39267515,15.67747,4.1,Troy Miller
167,39300000,12.300789,5.3,Ben Gluck
1946,40000000,4.289003,6.6,Russ Meyer
936,40055439,19.865989,4.8,Jason Zada
1761,40105542,13.237835,4.7,Phil Traill
163,40203020,28.803802,6.1,Beeban Kidron
1878,40423945,50.319662,6.3,Robert Eggers
1127,29010817,13.987772,5.2,Jonas Elmer
173,28780255,11.233081,6.5,Ben Younger
1739,50363790,35.120736,7.0,Peter Landesman
761,19255873,30.058263,7.7,Giuseppe Tornatore
1542,18409891,25.799697,6.2,Miguel Sapochnik
1154,18564088,19.890428,6.8,Josef Rusnak
1862,18637690,10.230583,6.2,Rob McKittrick
432,18662027,6.682006,5.9,Dan St. Pierre
544,18720175,11.262655,5.8,Demian Lichtenstein
1976,18814720,7.077505,6.3,Sammo Hung
578,18948425,4.932893,6.7,Doug Atchison
549,19000000,25.281197,7.5,Dennis Gansel
1044,19170001,9.070842,5.3,John Carl Buechler
2036,19300000,17.062117,4.1,Sidney J. Furie
230,18112929,20.649145,4.9,Bradley Parker
2206,19472057,11.158167,5.7,Tom McLoughlin
708,19478106,14.051852,5.2,Gary Chapman
1081,19560274,19.411141,6.8,John Michael McDonagh
1794,19598588,20.697556,5.4,Rand Ravich
2257,19682924,33.452469,3.7,Vic Armstrong
65,19701164,29.490057,5.7,Allen Hughes
264,19905359,7.058868,6.4,Bruce Malmuth
2323,19924033,8.37378,4.3,Wych Kaosayananda
31,20080020,4.475007,5.3,Alan Shapiro
691,18197398,12.601677,4.4,Fred Savage
1632,18074539,29.647844,5.9,Niels Arden Oplev
1866,28650575,33.555764,6.0,Rob Schmidt
1038,17000000,2.537032,5.7,John 'Bud' Cardos
2166,16017403,4.146752,5.8,Tim Blake Nelson
348,16174377,19.336367,6.5,Christine Jeffs
1753,16519460,9.904881,5.8,Peter Yates
181,16549477,8.237336,5.9,Benson Lee
1685,16605763,9.149089,5.8,Paul Abascal
588,16633035,20.05902,6.7,Drew Barrymore
1402,16757163,11.880899,5.5,Mark Christopher
1370,16863583,15.131867,4.8,Mabrouk El Mechri
896,16951798,11.220643,4.5,James Isaac
