cast,revenue,popularity,vote_average,name
4365,86930411,27.33256,6.6,Priscilla Presley
4365,51132598,28.624038,6.3,Priscilla Presley
4365,20423389,2.808428,6.2,Priscilla Presley
5362,27165581,11.81832,6.8,Tony Jaa
5362,8936663,9.029489,6.0,Tony Jaa
5362,0,6.677926,5.6,Tony Jaa
763,2955039,2.365328,6.0,Carly Schroeder
763,71904,0.301884,7.1,Carly Schroeder
763,0,5.065752,5.0,Carly Schroeder
4929,0,5.483671,6.3,Sharon Leal
4929,0,0.175885,5.0,Sharon Leal
4929,0,4.389363,5.8,Sharon Leal
5123,45479110,11.644243,5.4,Stuart Townsend
5123,302204,1.204941,7.0,Stuart Townsend
5123,0,4.665309,6.1,Stuart Townsend
1029,60965854,33.785969,6.5,Cliff Curtis
1029,46069568,16.663797,5.7,Cliff Curtis
1029,22044277,13.119133,6.0,Cliff Curtis
869,36000000,8.988455,6.6,Charlton Heston
869,10000000,3.321095,6.3,Charlton Heston
869,14873,3.490215,6.2,Charlton Heston
2516,110803676,15.98212,5.1,Jessica Simpson
2516,38368909,9.559737,5.3,Jessica Simpson
2516,0,3.064563,3.9,Jessica Simpson
4052,0,0.361554,5.8,Nicholas Gonzalez
4052,0,0.350557,3.0,Nicholas Gonzalez
4052,0,0.102003,5.0,Nicholas Gonzalez
2027,44793222,17.304055,6.5,Heather Langenkamp
2027,25504513,38.204158,7.2,Heather Langenkamp
2027,18090181,14.730796,6.4,Heather Langenkamp
2401,36000000,4.028875,6.4,Jean Simmons
2401,15000000,4.079111,6.0,Jean Simmons
2401,10400000,6.734965,7.3,Jean Simmons
4848,44434439,14.723467,5.8,Scott Caan
4848,13678913,6.727949,5.7,Scott Caan
4848,12372410,3.113009,4.7,Scott Caan
5193,61141030,6.703319,4.7,Taryn Manning
5193,23563727,6.39503,6.9,Taryn Manning
5193,0,2.815228,3.3,Taryn Manning
5283,71868327,39.742009,7.3,Tim Blake Nelson
5283,111731,2.559806,5.9,Tim Blake Nelson
5283,0,22.001408,6.7,Tim Blake Nelson
2425,113020255,27.50916,7.3,Jeffrey Donovan
2425,0,3.890223,4.3,Jeffrey Donovan
2425,0,3.427061,5.9,Jeffrey Donovan
2227,113086475,28.703007,6.3,Jaime King
2227,100734718,13.706357,5.3,Jaime King
2227,0,15.20707,5.1,Jaime King
2793,62646763,18.492655,6.0,Joy Bryant
2793,46442528,12.885985,6.3,Joy Bryant
2793,0,5.350423,6.1,Joy Bryant
1053,12671300,5.069095,6.5,Colm Feore
1053,0,4.722403,6.0,Colm Feore
1053,0,2.857848,4.0,Colm Feore
3523,25000000,39.30982,8.0,Marilyn Monroe
3523,8500000,9.903992,6.7,Marilyn Monroe
3523,8200000,2.930058,6.8,Marilyn Monroe
2629,43493123,26.219598,6.2,John Cho
2629,35387212,17.971883,6.0,John Cho
2629,23936908,18.514292,6.6,John Cho
673,115350426,32.746486,7.3,Brittany Snow
673,14796236,9.642041,4.8,Brittany Snow
673,0,0.126738,0.0,Brittany Snow
1836,115603229,55.109138,7.7,Gena Rowlands
1836,91974818,29.105407,6.4,Gena Rowlands
1836,0,7.922716,5.8,Gena Rowlands
2832,116766556,34.160448,7.2,Julie Christie
2832,111858363,12.854853,7.4,Julie Christie
2832,0,9.814785,7.3,Julie Christie
442,117224271,20.99174,6.4,Bam Margera
442,72778712,11.227087,6.4,Bam Margera
442,64282312,14.752587,6.1,Bam Margera
5168,117235147,72.19808,7.5,Talia Shire
5168,54000000,8.61659,5.4,Talia Shire
5168,0,0.194848,0.0,Talia Shire
3353,63013281,41.946523,7.3,Lolita Davidovich
3353,37170057,7.558959,5.9,Lolita Davidovich
3353,8434146,5.566203,5.7,Lolita Davidovich
4506,71000000,13.244365,6.7,Richard Burton
4506,36000000,4.028875,6.4,Richard Burton
4506,30749142,11.543363,4.5,Richard Burton
451,8373585,14.672151,7.0,Barbara Hershey
451,0,0.243853,4.5,Barbara Hershey
451,0,15.048067,6.8,Barbara Hershey
1866,119114517,16.20985,6.8,George W. Bush
1866,35564473,11.414843,7.3,George W. Bush
1866,24538513,14.098952,7.3,George W. Bush
3092,37000000,1.934524,7.0,Kimberly Elise
3092,6804016,0.019984,5.0,Kimberly Elise
3092,0,3.784535,6.4,Kimberly Elise
1184,37295445,15.580335,7.6,Danny Aiello
1184,17218080,16.803457,5.4,Danny Aiello
1184,0,1.096355,7.1,Danny Aiello
2217,5200000,0.146783,6.5,Jacqueline Bisset
2217,819939,5.424916,6.7,Jacqueline Bisset
2217,0,0.219799,3.8,Jacqueline Bisset
4157,119137784,14.382253,6.3,Olivier Martinez
4157,15000000,2.877488,6.7,Olivier Martinez
4157,0,1.031142,5.3,Olivier Martinez
1842,119500000,22.793929,7.2,Gene Wilder
1842,86273333,36.444894,7.7,Gene Wilder
1842,4000000,23.981601,7.4,Gene Wilder
1235,9851610,8.189406,5.2,David Caruso
1235,373967,11.064228,6.2,David Caruso
1235,0,6.90894,5.7,David Caruso
2464,35763605,16.681567,5.8,Jenny Agutter
2464,25000000,12.268143,6.6,Jenny Agutter
2464,0,0.086731,5.8,Jenny Agutter
3897,49779728,16.176976,5.9,Mike Vogel
3897,16566240,26.881611,6.9,Mike Vogel
3897,3102550,3.71305,5.4,Mike Vogel
893,12633747,8.526635,6.8,Chi McBride
893,4630045,4.59841,5.5,Chi McBride
893,0,2.596338,6.1,Chi McBride
3749,27053815,3.296933,5.2,Mena Suvari
3749,45000,2.964785,4.1,Mena Suvari
3749,0,5.214408,5.0,Mena Suvari
5063,59468275,6.248309,4.4,Stephen Baldwin
5063,23341568,64.025031,8.1,Stephen Baldwin
5063,17193231,2.77255,5.2,Stephen Baldwin
1466,100491683,7.981116,5.7,E.G. Daily
1466,103,4.590277,6.0,E.G. Daily
1466,0,8.255708,5.6,E.G. Daily
3039,100734718,13.706357,5.3,Kerr Smith
3039,53302314,38.799596,6.4,Kerr Smith
3039,0,2.739307,4.9,Kerr Smith
1689,33400000,43.444135,7.7,Ezra Miller
1689,6038942,21.276864,7.4,Ezra Miller
1689,355688,3.238466,6.2,Ezra Miller
1769,48572000,32.579697,6.6,Fred Ward
1769,21500000,17.567332,7.3,Fred Ward
1769,19693891,3.960098,4.8,Fred Ward
5067,100914445,13.658985,7.2,Stephen Chow
5067,47301471,12.373248,6.1,Stephen Chow
5067,42776760,17.54768,6.6,Stephen Chow
1760,48531470,15.279021,7.1,François Cluzet
1760,0,2.651304,6.0,François Cluzet
1760,0,0.627964,6.4,François Cluzet
3016,101332962,11.150261,6.0,Kelly Reilly
3016,3983997,20.362373,6.7,Kelly Reilly
3016,3897799,13.034602,7.0,Kelly Reilly
5449,25966555,5.897391,6.9,Vanessa Redgrave
5449,0,0.605645,8.0,Vanessa Redgrave
5449,0,6.077735,6.3,Vanessa Redgrave
2659,48063435,8.178203,5.4,John Lone
2659,43984230,21.189028,7.4,John Lone
2659,40452643,18.896239,6.0,John Lone
1625,102984862,40.715623,6.4,Eric Mabius
1625,0,1.444476,7.0,Eric Mabius
1625,0,1.923514,5.2,Eric Mabius
5580,33300000,23.109959,7.7,William Holden
5580,23689877,17.234745,7.7,William Holden
5580,638641,14.970654,7.6,William Holden
1443,25871834,19.088655,4.9,Drake Bell
1443,6230276,7.034618,4.8,Drake Bell
1443,0,1.413934,6.5,Drake Bell
2893,7900000,3.832858,6.7,Karen Black
2893,4884663,4.234269,5.5,Karen Black
2893,0,2.733725,5.7,Karen Black
100,0,8.067702,6.3,Alan Alda
100,0,4.898437,5.9,Alan Alda
100,0,3.350297,6.3,Alan Alda
1682,104324083,13.080725,5.6,Everett McGill
1682,55260558,6.537986,7.1,Everett McGill
1682,0,0.214704,6.0,Everett McGill
2637,60328000,21.620317,6.7,John Forsythe
2637,13007551,7.821438,7.4,John Forsythe
2637,7000000,6.920873,6.9,John Forsythe
2703,46118097,23.603514,6.7,Jon Gries
2703,0,1.905197,6.8,Jon Gries
2703,0,0.970351,6.8,Jon Gries
1660,25605015,11.350382,6.1,Ethan Embry
1660,0,10.826253,6.3,Ethan Embry
1660,0,4.544216,4.6,Ethan Embry
1302,46000000,3.353176,7.2,Deepika Padukone
1302,0,0.12082,5.2,Deepika Padukone
1302,0,0.075817,5.4,Deepika Padukone
4677,106371651,23.441135,6.2,Rosanna Arquette
4677,0,0.341461,4.7,Rosanna Arquette
4677,0,11.689337,5.5,Rosanna Arquette
3830,7938872,15.175289,6.3,Michael Pitt
3830,336472,37.555398,7.5,Michael Pitt
3830,0,6.665164,5.8,Michael Pitt
5650,108782847,82.975841,6.6,Zach Gilford
5650,36433975,14.741589,4.4,Zach Gilford
5650,6405245,7.446069,5.0,Zach Gilford
764,108782847,82.975841,6.6,Carmen Ejogo
764,66787908,29.023184,7.4,Carmen Ejogo
764,14899417,10.13559,6.7,Carmen Ejogo
3386,108981275,127.525581,8.2,Louise Fletcher
3386,30749142,11.543363,4.5,Louise Fletcher
3386,0,2.371477,6.2,Louise Fletcher
3287,78874843,31.162838,7.3,Liana Liberato
3287,35926213,33.93914,7.2,Liana Liberato
3287,120000,21.230737,6.6,Liana Liberato
422,72070731,20.786616,7.4,Audrey Hepburn
422,12800000,3.281509,7.4,Audrey Hepburn
422,0,3.199904,6.6,Audrey Hepburn
1248,109578115,38.924136,7.2,David Hyde Pierce
1248,13596911,10.54544,5.9,David Hyde Pierce
1248,14870,6.507094,6.2,David Hyde Pierce
3169,1200000,1.279106,4.5,Lance Henriksen
3169,0,4.270489,4.9,Lance Henriksen
3169,0,3.623002,5.7,Lance Henriksen
5092,146198896,15.002502,6.5,Steve Guttenberg
5092,0,12.335827,5.8,Steve Guttenberg
5092,0,5.87193,6.9,Steve Guttenberg
4424,0,0.341461,4.7,Randy Wayne
4424,0,0.783842,3.5,Randy Wayne
4424,0,0.05021,6.2,Randy Wayne
4772,16374328,28.397048,5.5,Sam Riley
4772,8784318,14.613152,5.5,Sam Riley
4772,8159508,11.357474,7.5,Sam Riley
1780,482860185,138.433168,7.0,Freida Pinto
1780,377910544,59.258969,7.6,Freida Pinto
1780,0,1.972668,6.5,Freida Pinto
1309,158674180,37.654688,6.5,Demián Bichir
1309,1759252,4.123533,7.0,Demián Bichir
1309,523511,10.416332,5.8,Demián Bichir
1605,201596308,40.597344,5.5,Emmanuelle Chriqui
1605,28650575,33.555764,6.0,Emmanuelle Chriqui
1605,0,3.084874,4.1,Emmanuelle Chriqui
2605,205366737,39.004588,6.4,Joey King
2605,5483299,15.015271,6.4,Joey King
2605,0,9.681147,6.1,Joey King
4886,304654182,65.402595,5.2,Sebastian Koch
4886,70000000,34.938177,7.9,Sebastian Koch
4886,26193068,13.906611,7.2,Sebastian Koch
1729,235926552,34.035114,6.8,Frances O'Connor
1729,90383208,19.348007,5.6,Frances O'Connor
1729,19480739,11.22268,5.4,Frances O'Connor
5587,0,1.255771,5.4,William Sadler
5587,0,4.389363,5.8,William Sadler
5587,0,7.710797,6.7,William Sadler
3910,304320254,67.427755,7.6,Ming-Na Wen
3910,99423521,19.286099,4.1,Ming-Na Wen
3910,85131830,26.074908,5.9,Ming-Na Wen
3309,328203506,16.072466,6.3,Linda Kozlowski
3309,239606210,15.474831,5.5,Linda Kozlowski
3309,39438674,6.081772,4.7,Linda Kozlowski
5226,303788635,52.456505,7.2,Teri Garr
5226,177200000,20.818567,6.9,Teri Garr
5226,37799643,11.35972,7.0,Teri Garr
4509,300400432,38.653969,6.3,Richard Crenna
4509,189015611,31.294717,5.7,Richard Crenna
4509,125212904,63.071046,7.2,Richard Crenna
2383,19179969,14.304444,5.8,Jay Chandrasekhar
2383,18492362,16.312803,6.6,Jay Chandrasekhar
2383,5001655,2.62082,5.1,Jay Chandrasekhar
4818,215529201,64.457947,6.2,Sarah Gadon
4818,0,5.625989,6.8,Sarah Gadon
4818,0,11.753553,5.7,Sarah Gadon
839,159773545,45.856409,6.2,Charles Dance
839,79817939,15.26213,5.6,Charles Dance
839,22441323,11.000654,6.4,Charles Dance
211,234989584,39.920035,6.1,Alyson Hannigan
211,231449203,36.194802,6.0,Alyson Hannigan
211,48548426,10.098722,3.6,Alyson Hannigan
857,585349010,70.867401,6.9,Charlie Tahan
857,48190704,21.75433,6.8,Charlie Tahan
857,35287788,27.908783,6.6,Charlie Tahan
3629,586090727,107.928811,6.1,Mathieu Amalric
3629,19777647,13.65494,7.4,Mathieu Amalric
3629,0,2.486992,6.2,Mathieu Amalric
3305,589390539,104.121555,6.9,Linda Fiorentino
3305,30652890,14.543435,6.8,Linda Fiorentino
3305,9851610,8.189406,5.2,Linda Fiorentino
1167,476684675,2.186927,7.1,Daniel Stern
1167,3412497,4.45544,5.3,Daniel Stern
1167,0,5.87193,6.9,Daniel Stern
3264,18124262,7.235794,7.0,Lesley Manville
3264,0,1.799504,5.8,Lesley Manville
3264,0,7.453347,5.9,Lesley Manville
1252,474968763,53.905592,6.7,David Kelly
1252,0,5.735912,7.4,David Kelly
1252,0,8.816995,6.0,David Kelly
535,13960203,1.20245,5.3,Bill Bellamy
535,0,3.347885,5.4,Bill Bellamy
535,0,3.029944,6.5,Bill Bellamy
3446,599045960,88.935165,7.3,Mads Mikkelsen
3446,16800000,21.826888,7.9,Mads Mikkelsen
3446,0,7.028946,6.8,Mads Mikkelsen
1421,156844753,19.167377,6.5,Donnie Yen
1421,5837674,7.876883,6.5,Donnie Yen
1421,0,6.895866,6.5,Donnie Yen
255,198685114,21.272734,6.4,Andre Braugher
255,68106245,19.258041,7.0,Andre Braugher
255,5731103,4.623059,7.0,Andre Braugher
4201,319285,8.942203,6.3,Pat Healy
4201,78396,14.386807,5.4,Pat Healy
4201,0,10.826253,6.3,Pat Healy
4855,20796847,25.848003,6.5,Scott Mechlowicz
4855,603943,8.519202,6.9,Scott Mechlowicz
4855,0,8.326131,7.3,Scott Mechlowicz
4297,243637091,140.849495,5.6,Peter Dinklage
4297,78636257,20.55509,5.5,Peter Dinklage
4297,8679814,11.578545,7.4,Peter Dinklage
2107,274703340,41.498631,5.7,Iain Glen
2107,10329747,16.829837,6.7,Iain Glen
2107,0,6.340135,5.6,Iain Glen
752,200276000,38.832842,6.7,Carice van Houten
752,26193068,13.906611,7.2,Carice van Houten
752,24804129,22.9951,7.1,Carice van Houten
5605,318982,18.790221,6.1,Xavier Samuel
5605,0,5.099368,5.4,Xavier Samuel
5605,0,4.989985,6.6,Xavier Samuel
1653,305070,3.581906,6.2,Esai Morales
1653,0,4.725357,5.4,Esai Morales
1653,0,0.102003,5.0,Esai Morales
5576,477200000,143.350376,5.8,William Fichtner
5576,89289910,49.046956,5.9,William Fichtner
5576,28931401,30.387148,5.3,William Fichtner
5167,234710455,49.549984,8.2,Takuya Kimura
5167,11212294,5.158067,6.3,Takuya Kimura
5167,0,8.266124,5.6,Takuya Kimura
1179,17768757,9.302349,5.9,Danielle Harris
1179,11642254,8.008844,5.2,Danielle Harris
1179,33245,12.496261,6.2,Danielle Harris
3108,160000000,23.380757,5.8,Klaus Maria Brandauer
3108,128499205,13.864975,7.0,Klaus Maria Brandauer
3108,34793160,13.13724,6.5,Klaus Maria Brandauer
5243,295238201,103.718387,6.2,Theo James
5243,288747895,80.316463,6.9,Theo James
5243,179246868,86.105615,5.9,Theo James
4524,218340595,56.868399,6.3,Richard Jenkins
4524,24145613,19.705311,6.7,Richard Jenkins
4524,62852,5.292536,7.3,Richard Jenkins
5069,15431177,7.538513,6.9,Stephen Dillane
5069,0,0.605645,8.0,Stephen Dillane
5069,0,3.531877,5.7,Stephen Dillane
3957,17872796,5.461487,7.1,Moritz Bleibtreu
3957,7267585,27.36562,7.2,Moritz Bleibtreu
3957,0,7.727035,7.1,Moritz Bleibtreu
2131,203277636,54.81489,6.1,Imogen Poots
2131,64238440,34.759855,6.5,Imogen Poots
2131,3220371,30.001024,6.7,Imogen Poots
2141,289047763,60.810723,5.4,Ioan Gruffudd
2141,183611771,9.895061,5.1,Ioan Gruffudd
2141,108609310,20.063165,5.8,Ioan Gruffudd
553,392616625,127.084938,5.8,Billy Burke
553,89162162,45.151657,5.6,Billy Burke
553,32483410,12.677505,5.9,Billy Burke
3294,183018522,48.126297,5.5,Lily Collins
3294,90565421,45.514031,6.2,Lily Collins
3294,82087155,19.893646,5.6,Lily Collins
4691,229736344,27.683874,6.1,Rowan Atkinson
4691,160583018,28.029015,6.0,Rowan Atkinson
4691,160078586,35.6585,6.0,Rowan Atkinson
618,226497209,61.121717,6.0,Brandon T. Jackson
618,83615414,15.901137,5.3,Brandon T. Jackson
618,0,9.054803,5.6,Brandon T. Jackson
527,296655431,40.137264,5.9,Beyoncé Knowles
527,154937680,14.486311,6.6,Beyoncé Knowles
527,0,13.427427,6.9,Beyoncé Knowles
1251,17080167,11.379652,5.9,David Keith
1251,14867514,10.9071,6.0,David Keith
1251,0,0.429587,3.3,David Keith
2030,165335153,40.176265,6.5,Heather Matarazzo
2030,35619521,20.745052,5.6,Heather Matarazzo
2030,0,5.870319,6.9,Heather Matarazzo
4842,222809600,83.295796,6.8,Scoot McNairy
4842,37930465,24.612603,5.8,Scoot McNairy
4842,4242978,26.406001,6.2,Scoot McNairy
5224,182290266,16.302378,5.2,Terence Stamp
5224,3193102,8.902102,6.6,Terence Stamp
5224,0,3.891186,5.2,Terence Stamp
2892,389925971,68.159596,7.7,Karen Allen
2892,60328000,21.620317,6.7,Karen Allen
2892,619042,0.430758,6.5,Karen Allen
70,21378361,14.518598,6.4,Adrienne Barbeau
70,21028755,13.661289,6.7,Adrienne Barbeau
70,0,8.218383,6.0,Adrienne Barbeau
1244,501818,44.656151,6.9,David Hewlett
1244,0,2.213889,5.9,David Hewlett
1244,0,3.408955,5.8,David Hewlett
242,216972543,45.318703,6.2,Amy Ryan
242,165478348,48.445978,7.2,Amy Ryan
242,0,1.161034,6.4,Amy Ryan
1970,287506194,71.496894,6.8,Hailee Steinfeld
1970,125537191,45.94834,6.6,Hailee Steinfeld
1970,52597999,41.638961,6.0,Hailee Steinfeld
4278,201957688,5.411154,5.8,Penelope Ann Miller
4278,48063435,8.178203,5.4,Penelope Ann Miller
4278,33956608,12.621769,5.8,Penelope Ann Miller
3182,559852396,49.98659,5.8,Larry the Cable Guy
3182,0,2.184708,3.3,Larry the Cable Guy
3182,0,1.82184,4.0,Larry the Cable Guy
4898,549368315,68.87691,6.3,Seth MacFarlane
4898,217022588,68.734513,6.2,Seth MacFarlane
4898,0,32.808675,5.8,Seth MacFarlane
4114,403170142,68.889395,6.3,Noomi Rapace
4114,18074539,29.647844,5.9,Noomi Rapace
4114,3324330,40.371098,6.1,Noomi Rapace
1340,377910544,59.258969,7.6,Dev Patel
1340,104399548,116.700319,6.6,Dev Patel
1340,85978266,17.592299,6.3,Dev Patel
3295,543514353,101.187052,6.7,Lily James
3295,36606743,30.477114,6.3,Lily James
3295,16374328,28.397048,5.5,Lily James
5559,532950503,100.635882,7.3,Will Poulter
5559,269994119,100.348805,6.8,Will Poulter
5559,0,9.70276,6.1,Will Poulter
1136,18928871,9.717392,6.7,Dan Futterman
1136,302204,1.204941,7.0,Dan Futterman
1136,0,0.065155,5.2,Dan Futterman
4981,542307423,87.53437,7.4,Sienna Miller
4981,36606743,30.477114,6.3,Sienna Miller
4981,0,11.400229,6.2,Sienna Miller
2419,521311860,66.390712,7.8,Jeff Garlin
2419,164433867,18.106021,5.6,Jeff Garlin
2419,0,1.742383,5.7,Jeff Garlin
1945,161626121,17.457947,6.7,Gregg Henry
1945,19924033,8.37378,4.3,Gregg Henry
1945,8801940,9.525626,6.4,Gregg Henry
3013,538983207,125.114374,6.7,Kelly Macdonald
3013,122489822,24.356483,6.4,Kelly Macdonald
3013,3830137,11.637458,6.0,Kelly Macdonald
3705,288383523,17.107065,6.5,Maya Rudolph
3705,14899417,10.13559,6.7,Maya Rudolph
3705,495303,27.940093,6.3,Maya Rudolph
4458,349424282,115.597753,6.1,Rebel Wilson
4458,287506194,71.496894,6.8,Rebel Wilson
4458,112343513,46.078371,5.9,Rebel Wilson
339,320145693,16.742972,6.6,Anne Archer
339,215887717,18.832471,6.4,Anne Archer
339,178051587,19.637704,6.3,Anne Archer
2098,370569774,74.506246,6.6,Hugo Weaving
2098,132511035,84.630969,7.7,Hugo Weaving
2098,17472,5.145655,5.1,Hugo Weaving
4976,16829545,19.301432,6.0,Sid Haig
4976,0,0.0921,10.0,Sid Haig
4976,0,16.754452,6.6,Sid Haig
1478,249288105,30.863434,4.9,Ed Speleers
1478,25345000,8.30723,6.2,Ed Speleers
1478,0,9.70276,6.1,Ed Speleers
4098,150680864,56.257249,5.3,Nikolaj Coster-Waldau
4098,146497771,47.455148,6.0,Nikolaj Coster-Waldau
4098,15699707,20.821846,7.1,Nikolaj Coster-Waldau
1085,178262620,32.549282,5.3,Craig Bierko
1085,18564088,19.890428,6.8,Craig Bierko
1085,0,10.149569,5.1,Craig Bierko
5675,179246868,86.105615,5.9,Zoë Kravitz
5675,316472,10.924273,5.9,Zoë Kravitz
5675,0,0.217538,5.6,Zoë Kravitz
247,10018,2.175696,6.2,Ana Claudia Talancón
247,0,2.179428,6.2,Ana Claudia Talancón
247,0,12.458131,4.7,Ana Claudia Talancón
2306,0,17.815595,3.6,Jamie Kennedy
2306,0,9.055447,5.5,Jamie Kennedy
2306,0,7.314796,4.7,Jamie Kennedy
331,46495,4.898424,6.1,Anna Paquin
331,0,4.50829,5.2,Anna Paquin
331,0,6.340135,5.6,Anna Paquin
3537,257850122,17.002623,6.8,Mark Addy
3537,123729176,25.978555,5.8,Mark Addy
3537,59468275,6.248309,4.4,Mark Addy
2430,345141403,45.419668,6.2,Jeffrey Tambor
2430,160388063,58.57976,6.5,Jeffrey Tambor
2430,0,0.039077,4.0,Jeffrey Tambor
490,13835130,3.091077,7.1,Ben Gazzara
490,5200000,0.146783,6.5,Ben Gazzara
490,2375097,10.009994,7.1,Ben Gazzara
501,259207227,39.882276,7.0,Ben Whishaw
501,132180323,42.551902,7.1,Ben Whishaw
501,4440055,9.230073,6.8,Ben Whishaw
479,419651413,53.978602,6.3,Ben Barnes
479,114178613,63.628459,5.2,Ben Barnes
479,0,8.387573,6.3,Ben Barnes
3666,151161491,24.862767,6.2,Matthew Fox
3666,93945766,17.060695,5.7,Matthew Fox
3666,43545364,8.629665,6.7,Matthew Fox
1215,188441614,52.380982,7.0,Dave Franco
1215,83707310,62.933899,7.1,Dave Franco
1215,14431253,16.832312,5.0,Dave Franco
2255,212011111,36.973031,6.9,James D'Arcy
2255,78000586,15.761384,4.7,James D'Arcy
2255,0,7.436315,5.3,James D'Arcy
2143,346079773,47.845589,6.7,Irene Bedard
2143,10508,0.578798,0.0,Irene Bedard
2143,0,2.304552,6.6,Irene Bedard
3839,255000211,26.19909,6.1,Michael Rooker
3839,19204929,9.607391,6.0,Michael Rooker
3839,0,0.397341,6.0,Michael Rooker
165,354248063,26.548594,6.2,Alfre Woodard
165,52277485,9.254647,6.8,Alfre Woodard
165,0,1.89218,6.7,Alfre Woodard
22,0,0.285131,2.3,Abhishek Bachchan
22,0,2.126139,6.6,Abhishek Bachchan
22,0,0.075817,5.4,Abhishek Bachchan
981,177977226,11.50396,5.3,Christopher McDonald
981,41205099,26.598884,6.5,Christopher McDonald
981,6842058,16.361743,5.9,Christopher McDonald
562,17300889,9.025236,4.7,Billy Zane
562,0,1.465762,4.3,Billy Zane
562,0,7.710797,6.7,Billy Zane
923,429632142,57.739713,7.5,Chris Noth
923,0,2.849895,6.2,Chris Noth
923,0,11.158906,5.5,Chris Noth
944,0,10.844882,4.8,Christian Clavier
944,0,8.893676,7.1,Christian Clavier
944,0,12.283025,5.8,Christian Clavier
2981,348319861,131.815575,7.0,Kaya Scodelario
2981,311256926,113.161483,6.4,Kaya Scodelario
2981,0,14.142073,7.3,Kaya Scodelario
4304,13801755,6.397042,6.5,Peter Gallagher
4304,2277396,8.308442,6.9,Peter Gallagher
4304,0,10.869492,6.7,Peter Gallagher
2704,1156730962,875.581305,6.4,Jon Hamm
2704,38307627,17.312433,6.6,Jon Hamm
2704,0,3.865122,4.9,Jon Hamm
108,347234916,95.914473,6.7,Alan Tudyk
108,38869464,45.388937,7.4,Alan Tudyk
108,5476793,19.940245,7.3,Alan Tudyk
4637,311594032,36.952268,5.8,Rodger Bumpass
4637,140161792,27.870755,6.7,Rodger Bumpass
4637,0,12.928269,6.2,Rodger Bumpass
1210,147934180,21.543389,5.5,Daryl Sabara
1210,295750,9.805551,6.5,Daryl Sabara
1210,0,3.562563,5.2,Daryl Sabara
2293,0,5.641978,5.4,James Van Der Beek
2293,0,9.229999,6.0,James Van Der Beek
2293,0,11.387335,6.3,James Van Der Beek
2247,0,8.048305,6.6,James Brolin
2247,0,3.352702,5.4,James Brolin
2247,0,11.095219,6.4,James Brolin
2172,352194034,59.824565,6.6,Izabella Scorupco
2172,78000586,15.761384,4.7,Izabella Scorupco
2172,43061982,27.615108,6.0,Izabella Scorupco
3018,1091405097,116.840296,5.8,Kelsey Grammer
3018,7000000,2.605374,4.1,Kelsey Grammer
3018,0,1.374409,5.5,Kelsey Grammer
2728,788241776,90.457886,8.0,Jonathan Taylor Thomas
2728,0,0.340019,5.2,Jonathan Taylor Thomas
2728,0,6.718497,5.0,Jonathan Taylor Thomas
2327,207945075,53.161905,7.6,Janet McTeer
2327,1281176,1.505703,6.2,Janet McTeer
2327,0,3.363321,5.6,Janet McTeer
3995,307166834,74.358971,7.6,Nat Wolff
3995,85512300,64.610671,6.1,Nat Wolff
3995,0,16.570708,6.4,Nat Wolff
4492,752215857,89.866276,6.5,Rhys Ifans
4492,36348784,31.02233,7.2,Rhys Ifans
4492,15395087,16.698316,6.3,Rhys Ifans
508,17709155,13.960945,7.2,Benno Fürmann
508,11560806,3.746806,4.8,Benno Fürmann
508,0,5.025938,6.1,Benno Fürmann
4828,471222889,62.341073,7.1,Sarah Silverman
4828,0,1.742383,5.7,Sarah Silverman
4828,0,0.047781,0.0,Sarah Silverman
5553,17654912,29.223881,7.4,Will Forte
5553,6110000,14.038512,5.1,Will Forte
5553,0,8.312153,4.9,Will Forte
5653,467365246,78.291018,7.4,Zachary Quinto
5653,385680446,73.616808,7.4,Zachary Quinto
5653,343471816,65.352913,6.6,Zachary Quinto
4211,340487652,29.21998,6.6,Patrick Dempsey
4211,180622424,18.256028,6.0,Patrick Dempsey
4211,84601681,19.574774,6.0,Patrick Dempsey
3438,187361754,32.835777,5.7,Madeline Carroll
3438,17600000,5.815881,5.8,Madeline Carroll
3438,1755212,24.210698,7.4,Madeline Carroll
4548,341631208,28.964162,5.0,Rick Moranis
4548,38748395,12.113235,6.6,Rick Moranis
4548,38119483,39.890798,6.7,Rick Moranis
4554,123509,0.037073,8.5,Ricky Schroder
4554,0,1.905197,6.8,Ricky Schroder
4554,0,5.90259,6.5,Ricky Schroder
590,0,2.948576,6.1,Bokeem Woodbine
590,0,0.175885,5.0,Bokeem Woodbine
590,0,1.141463,2.8,Bokeem Woodbine
185,415484914,62.641286,5.9,Alicia Vikander
185,108145109,48.744209,7.1,Alicia Vikander
185,36869414,95.130041,7.6,Alicia Vikander
5329,644571402,99.499595,6.8,Tom Hiddleston
5329,449326618,86.493424,6.6,Tom Hiddleston
5329,177584879,29.505574,7.0,Tom Hiddleston
2160,245724603,29.91353,6.6,Isla Fisher
2160,14334401,6.309587,6.3,Isla Fisher
2160,11947954,20.95282,5.3,Isla Fisher
2613,316360478,29.843818,6.8,John Ashton
2613,299965036,25.28436,6.1,John Ashton
2613,4562146,2.353441,4.1,John Ashton
2367,14567883,11.873856,6.1,Jason Scott Lee
2367,305070,3.581906,6.2,Jason Scott Lee
2367,0,8.212018,4.3,Jason Scott Lee
4340,153083102,45.072136,6.9,Phoebe Cates
4340,41482207,33.98637,6.2,Phoebe Cates
